радиус,ручка,g,крупный,мелкий,средний,черешок,разброс
0.232,отодвинуть −10%,1.365886705621613,10.026156160277175,5.85258263107656,9.162619001102119,0.6593427451891567,0.06279847130165658
0.232,отодвинуть −10%,1.3327073934169793,9.176921821607912,7.731846462510666,8.923804915661089,0.6608490389910919,0.05011050765938251
0.232,отодвинуть −10%,1.3178096746888264,10.5538483060207,7.119681940588486,9.7962657721964,0.6623888229837835,0.055307056414059565
0.232,отодвинуть −10%,1.3067433296315039,9.80514406684241,6.270397626212885,8.996224802083846,0.6558557602047252,0.06483572805452631
0.232,отодвинуть −10%,1.3175417784320935,9.781489024334942,7.482254860945749,9.331620477630995,0.6603444015933037,0.05927115995550408
0.232,подтянуть 30%,1.3257750964385082,11.307592140214592,8.042415009019829,8.491422309732945,0.6653483750223624,0.07412743163619696
0.232,подтянуть 30%,1.3330497739069949,11.737195697143724,7.576175142686423,7.882302081330674,0.6767390447838689,0.07522635134595078
0.232,подтянуть 30%,1.3061031420070446,10.781365289590973,7.721253609391959,8.340806652144462,0.6738783472334832,0.0878811630082673
0.232,подтянуть 30%,1.3262847306547265,11.277355627572646,7.81895005148463,8.718677674191797,0.6722120480198357,0.06979307876884458
0.232,подтянуть 30%,1.3437161371051596,12.340324526654376,8.096865708115127,9.171846445471255,0.6713481894896042,0.08278721401123988
0.232,подтянуть 30%,1.2969884496682542,11.027777313719684,7.708446868730088,8.727847208079229,0.6776307733386174,0.06324861765274636
0.232,подтянуть 30%,1.3267292939911997,11.173236754061845,6.705094511662501,8.794824331977948,0.6818108700642055,0.06609880853592608
0.232,подтянуть 30%,1.2552544538855939,10.675402084187926,7.594830901198045,8.336338932229268,0.6719039870679638,0.07528641718788974
0.232,подтянуть 30%,1.2586645810298334,14.506046115849232,8.244547490460809,9.80749007614516,0.6913030261771738,0.08017543991722821
0.232,подтянуть 30%,1.321669488703481,10.98513340524859,8.531112506034939,8.649442633073615,0.6784695243482447,0.0739332227789213
0.232,подтянуть 60%,1.3309054443784238,7.5055821079345595,8.651595782302193,7.0013335389757945,0.632942490100564,0.07736803414419167
0.232,подтянуть 60%,1.3341896719326414,10.110973005770356,9.09324770043574,7.738161390360214,0.6583592174276798,0.0961065305568095
0.232,подтянуть 60%,1.3365550999148104,8.990158951972665,8.27202948252537,7.372274654347248,0.6394815364463753,0.0826572165337305
0.232,подтянуть 60%,1.293357610499635,8.629882487755946,8.432613211928182,6.975857137284679,0.6386184331140093,0.10654678522939168
0.232,подтянуть 60%,1.3048376946641986,9.619626374329314,9.252500238471045,7.457411794887737,0.6477061897519698,0.0928976256858772
0.232,подтянуть 60%,1.3030431706367451,9.456367838789554,7.442455484940088,7.0749169180167275,0.6453072840241056,0.10953719422900275
0.232,подтянуть 60%,1.2705390889366295,8.618429889493685,10.417809166538897,7.308743215299151,0.6268359820678147,0.09828354632185854
0.232,подтянуть 60%,1.3317161842095107,8.649805023380269,8.697639818325557,7.08280072076162,0.6428984069979108,0.09281267644584353
0.232,подтянуть 60%,1.2398830004741304,9.802967088289664,8.467422474894084,7.105604283840708,0.6371528994229662,0.10574108224396137
0.232,подтянуть 60%,1.3230437356479046,10.178662583159852,9.9660474975632,7.678373776140977,0.6467430148697265,0.09588742310923147
0.232,склеить 50%,1.2979695537789555,11.108605697205954,6.385911693367063,9.860304798060032,0.6745516474997929,0.05439813569667478
0.232,склеить 50%,1.2794639912791081,9.649649480095345,7.4882434835461344,8.954746424813973,0.6626193548379663,0.06621679861862402
0.232,склеить 50%,1.2840889553334642,10.091243374670254,8.170612817117547,9.067982888086451,0.6662833265444972,0.06539363032210228
0.232,склеить 50%,1.309934614763425,10.240046790839347,7.232514682814369,9.510599673397484,0.6674049351444549,0.06944859847636224
0.232,склеить 50%,1.2950213796539036,9.548083448663668,7.974105097836834,8.75436652405401,0.6544978691750073,0.06864961190294891
0.232,склеить 50%,1.2788821827032844,10.249571592105953,8.514515977504272,8.922570288981586,0.6746203110058248,0.07414630387942561
0.232,склеить 50%,1.3516036154857687,10.207519508367362,6.841531663553645,8.4960800138417,0.662426549780436,0.07462371848087664
0.232,склеить 50%,1.2591124844089057,10.8388689667571,6.442058798164555,9.046124507502242,0.6889629234772425,0.07268959388111867
0.232,склеить 50%,1.30228789454329,11.303658643841793,6.415553509748513,9.456370014436798,0.6814281914395053,0.06667118315115785
0.232,склеить 50%,1.2905622842274234,9.884033348463667,8.075585168931664,8.281850046700937,0.6560729292096974,0.07330418331687963
0.232,склеить 100%,1.284485500777992,8.912867966832124,6.718438974113466,8.722860003040033,0.6411303950731727,0.060956113820975266
0.232,склеить 100%,1.3451628936252207,10.49652668551357,8.947904993872259,9.511240543129968,0.6451170063078023,0.0691868946356864
0.232,склеить 100%,1.2914424433796743,8.793923466117313,7.71581721896687,8.726861479772614,0.663017937035339,0.06128207558089919
0.232,склеить 100%,1.2787295653481432,9.34513617651536,10.332308048767432,9.048752701338094,0.6461942361194504,0.06317124606571267
0.232,склеить 100%,1.3025393308087327,9.829406389204198,8.255835672249514,9.112255747186545,0.6541321905765596,0.07163285556878009
0.232,склеить 100%,1.2764193802846577,9.097525811095847,7.378136293937736,8.666346704698062,0.6495170233460035,0.06568082747244076
0.232,склеить 100%,1.2738591399889008,8.828719862314138,6.94419449385942,8.97393783729943,0.6519690047658115,0.0625184221862161
0.232,склеить 100%,1.3159348017621157,8.04069919662651,7.41237423828413,8.352379933350901,0.6355681430663337,0.056105806715335535
0.232,склеить 100%,1.284253376756881,9.70422735393083,9.110967174439327,8.833309415226957,0.6442650424781463,0.06594844094645172
0.232,склеить 100%,1.308631972725051,8.88825498576583,8.752769257315743,8.443299931012444,0.6483833741486075,0.06514199145463788
